Time	EMG	Muscle Force
8.512	-0.0864965	0.276978
8.513	-0.0215276	0.276978
8.514	0.156594	0.276978
8.515	0.141187	0.276978
8.516	-0.0360786	0.276978
8.517	-0.133423	0.276978
8.518	-0.0968326	0.276978
8.519	-0.0481541	0.276978
8.52	0.0486448	0.276978
8.521	0.14996	0.276978
8.522	0.0816845	0.276978
8.523	-0.0033391	0.276978
8.524	-0.109586	0.276978
8.525	-0.0687365	0.276978
8.526	0.0199043	0.276978
8.527	0.0345086	0.276978
8.528	-0.0670081	0.276978
8.529	-0.0586656	0.276978
8.53	0.0724202	0.276978
8.531	0.113802	0.276978
8.532	0.0251444	0.276978
8.533	-0.00810091	0.276978
8.534	-0.0149476	0.276978
8.535	-0.0198387	0.276978
8.536	-0.0713445	0.276978
8.537	-0.0381079	0.276978
8.538	-0.0305329	0.276978
8.539	0.0158428	0.276978
8.54	-0.0329688	0.276978
8.541	0.0314848	0.276978
8.542	0.157185	0.276978
8.543	0.154059	0.276978
8.544	0.012674	0.276978
8.545	-0.117307	0.276978
8.546	-0.23135	0.276978
8.547	-0.238574	0.276978
8.548	0.090212	0.276978
8.549	0.273381	0.276978
8.55	0.0587152	0.276978
8.551	-0.0786369	0.276978
8.552	-0.0197049	0.276978
8.553	0.103183	0.276978
8.554	0.0466939	0.276978
8.555	0.0305003	0.276978
8.556	0.0244843	0.276978
8.557	-0.219962	0.276978
8.558	-0.253127	0.276978
8.559	-0.0998495	0.276978
8.56	0.048877	0.276978
8.561	0.239476	0.276978
8.562	0.336546	0.276978
8.563	0.190455	0.276978
8.564	0.022609	0.276978
8.565	-0.194422	0.276978
8.566	-0.387772	0.276978
8.567	-0.356926	0.276978
8.568	-0.0549952	0.276978
8.569	0.304257	0.276978
8.57	0.379456	0.276978
8.571	0.203913	0.276978
8.572	-0.0191084	0.276978
8.573	-0.228141	0.276978
8.574	-0.244715	0.276978
8.575	-0.0884723	0.276978
8.576	0.058583	0.276978
8.577	0.256005	0.276978
8.578	0.230536	0.276978
8.579	-0.095107	0.276978
8.58	-0.29232	0.276978
8.581	-0.262586	0.276978
8.582	-0.0245825	0.276978
8.583	0.277753	0.276978
8.584	0.305316	0.276978
8.585	0.0622476	0.276978
8.586	-0.114853	0.276978
8.587	-0.121672	0.276978
8.588	-0.069345	0.276978
8.589	0.000615033	0.276978
8.59	-0.104571	0.276978
8.591	-0.11309	0.276978
8.592	0.0852602	0.276978
8.593	0.178853	0.276978
8.594	0.157095	0.276978
8.595	0.0548788	0.276978
8.596	-0.0824073	0.276978
8.597	-0.189583	0.276978
8.598	-0.0864201	0.276978
8.599	0.0107074	0.276978
8.6	0.0286321	0.276978
8.601	-0.00293116	0.276978
8.602	0.0219071	0.276978
8.603	0.151611	0.276978
8.604	0.156464	0.276978
8.605	0.0184416	0.276978
8.606	-0.198428	0.276978
8.607	-0.313332	0.276978
8.608	-0.124279	0.276978
8.609	0.122722	0.276978
8.61	0.355603	0.276978
8.611	0.288732	0.276978
8.612	-0.0870951	0.276978
8.613	-0.303587	0.276978
8.614	-0.258137	0.276978
8.615	-0.00813866	0.276978
8.616	0.223237	0.276978
8.617	0.217131	0.276978
8.618	-0.0258531	0.276605
8.619	-0.196946	0.276978
8.62	-0.135776	0.276978
8.621	0.0465865	0.276978
8.622	0.181214	0.276978
8.623	0.094807	0.276978
8.624	0.0192295	0.276978
8.625	-0.0433842	0.276978
8.626	-0.118385	0.276978
8.627	-0.139484	0.276978
8.628	-0.0515641	0.276978
8.629	0.0413744	0.276978
8.63	0.104226	0.276978
8.631	0.0585018	0.276978
8.632	0.0225456	0.276978
8.633	0.0909202	0.276978
8.634	0.16745	0.276978
8.635	-0.0862503	0.276978
8.636	-0.28299	0.276978
8.637	-0.25893	0.276978
8.638	-0.0505457	0.276978
8.639	0.231331	0.276978
8.64	0.331161	0.276978
8.641	0.192772	0.276978
8.642	-0.105157	0.276978
8.643	-0.286387	0.276978
8.644	-0.174182	0.276978
8.645	0.0159632	0.276978
8.646	0.0488557	0.276978
8.647	0.0192373	0.276978
8.648	0.166661	0.276978
8.649	0.210252	0.276978
8.65	0.00346346	0.276978
8.651	-0.167165	0.276978
8.652	-0.24686	0.276978
8.653	-0.167231	0.276978
8.654	0.0854763	0.276978
8.655	0.294234	0.276978
8.656	0.169241	0.276978
8.657	-0.115025	0.276978
8.658	-0.169164	0.276978
8.659	-0.0338738	0.276978
8.66	0.0708617	0.276978
8.661	0.0778361	0.276978
8.662	0.0882649	0.276978
8.663	-0.0919008	0.276978
8.664	-0.207685	0.276978
8.665	-0.0429793	0.276978
8.666	0.106654	0.276978
8.667	0.148684	0.276978
8.668	0.0716581	0.276978
8.669	-0.0286572	0.276978
8.67	-0.105267	0.276978
8.671	-0.0580383	0.276978
8.672	0.00900332	0.276978
8.673	-0.0320482	0.276978
8.674	0.0248504	0.276978
8.675	0.0679275	0.276978
8.676	0.100342	0.276978
8.677	0.0554294	0.276978
8.678	-0.0846049	0.276978
8.679	-0.169783	0.276978
8.68	-0.198714	0.276978
8.681	0.025169	0.276978
8.682	0.301661	0.276978
8.683	0.168046	0.276978
8.684	-0.0483626	0.276978
8.685	-0.123429	0.276978
8.686	-0.047041	0.276978
8.687	-0.0429188	0.276978
8.688	-0.0252937	0.276978
8.689	0.0877625	0.276978
8.69	-0.0111015	0.276978
8.691	-0.0717669	0.276978
8.692	-0.0556392	0.276978
8.693	0.00268932	0.276978
8.694	0.131138	0.276978
8.695	0.146997	0.276978
8.696	0.0411243	0.276978
8.697	-0.0342951	0.276978
8.698	-0.0975075	0.276978
8.699	-0.189293	0.276978
8.7	-0.149584	0.276978
8.701	-0.0301506	0.276978
8.702	0.134903	0.276978
8.703	0.282713	0.276978
8.704	0.201282	0.276605
8.705	0.0361725	0.276978
8.706	-0.197304	0.276978
8.707	-0.350728	0.276978
8.708	-0.173694	0.276978
8.709	0.134666	0.276978
8.71	0.264637	0.276978
8.711	0.166562	0.276978
8.712	-0.0357619	0.276978
8.713	-0.130625	0.276978
8.714	-0.0982957	0.276978
8.715	0.0122595	0.276978
8.716	0.026399	0.276978
8.717	0.00915908	0.276978
8.718	0.0133607	0.276978
8.719	0.00345975	0.276978
8.72	0.0339633	0.276978
8.721	0.0551817	0.276978
8.722	0.0226365	0.276978
8.723	-0.102019	0.276978
8.724	-0.182935	0.276978
8.725	-0.0552665	0.276978
8.726	0.175772	0.276978
8.727	0.242321	0.276978
8.728	0.0564467	0.276978
8.729	-0.0942837	0.276978
8.73	-0.185054	0.276978
8.731	-0.15022	0.276978
8.732	0.0329217	0.276978
8.733	0.0964352	0.276978
8.734	0.0897893	0.276978
8.735	0.094145	0.276978
8.736	-0.00504743	0.276978
8.737	-0.0821787	0.276978
8.738	-0.0151869	0.276978
8.739	-0.0419566	0.276978
8.74	-0.133373	0.276978
8.741	0.0021258	0.276978
8.742	0.124378	0.276978
8.743	0.154682	0.276978
8.744	0.0731667	0.276978
8.745	-0.0581318	0.276978
8.746	-0.190343	0.276978
8.747	-0.166094	0.276978
8.748	0.0827389	0.276978
8.749	0.235067	0.276978
8.75	0.00717987	0.276978
8.751	-0.133375	0.276978
8.752	-0.131167	0.276978
8.753	-0.0221826	0.276978
8.754	0.235489	0.276978
8.755	0.248659	0.276978
8.756	-0.0651454	0.276978
8.757	-0.275983	0.276978
8.758	-0.249968	0.276978
8.759	-0.0151015	0.276978
8.76	0.265316	0.276978
8.761	0.198957	0.276978
8.762	-0.0303265	0.276978
8.763	-0.107087	0.277352
8.764	-0.0841243	0.276978
8.765	0.0242463	0.276978
8.766	-0.0154233	0.276978
8.767	-0.0416716	0.277352
8.768	-0.00888444	0.276978
8.769	0.122733	0.276978
8.77	0.0892413	0.276978
8.771	0.0737267	0.276978
8.772	0.0245239	0.276978
8.773	-0.307531	0.276978
8.774	-0.271817	0.276978
8.775	0.0591051	0.276978
8.776	0.192184	0.276978
8.777	0.238699	0.276978
8.778	0.130988	0.276978
8.779	-0.0403409	0.276978
8.78	-0.172912	0.276978
8.781	-0.111579	0.276978
8.782	-0.0124779	0.276978
8.783	0.00422379	0.276978
8.784	0.0469821	0.276978
8.785	0.0433381	0.276978
8.786	-0.0632705	0.276978
8.787	-0.0412331	0.276978
8.788	0.0714829	0.276978
8.789	0.0761265	0.276978
8.79	-0.0444324	0.276978
8.791	-0.0119585	0.276978
8.792	0.133274	0.276978
8.793	0.0839151	0.276978
8.794	-0.121679	0.276978
8.795	-0.227729	0.276978
8.796	-0.170104	0.276978
8.797	-0.0186885	0.276978
8.798	0.264597	0.276978
8.799	0.298067	0.276978
8.8	0.0393776	0.276978
8.801	-0.131022	0.276978
8.802	-0.165408	0.276978
8.803	-0.10863	0.276978
8.804	-0.00503989	0.276978
8.805	0.11658	0.276978
8.806	0.0320738	0.276978
8.807	-0.0706897	0.276978
8.808	-0.00423084	0.276978
8.809	0.069365	0.276978
8.81	0.0521786	0.276978
8.811	0.0507546	0.276978
8.812	-0.0384971	0.276978
8.813	-0.112978	0.276978
8.814	-0.0673816	0.276978
8.815	0.0459637	0.276978
8.816	0.0382334	0.276978
8.817	0.000337589	0.276978
8.818	-0.00462808	0.276978
8.819	0.0241234	0.276978
8.82	0.0518723	0.276978
8.821	0.0243319	0.276978
8.822	0.0190899	0.276978
8.823	-0.0442775	0.276978
8.824	-0.0806071	0.276978
8.825	-0.084344	0.276978
8.826	-0.0301668	0.276978
8.827	0.0496511	0.276978
8.828	0.0961736	0.276978
8.829	0.0269748	0.276978
8.83	-0.00329059	0.276978
8.831	0.0520991	0.276978
8.832	0.0975395	0.276978
8.833	-0.00080296	0.276978
8.834	-0.111947	0.276978
8.835	-0.243333	0.276978
8.836	-0.164394	0.276978
8.837	0.0526156	0.276978
8.838	0.234012	0.276978
8.839	0.200623	0.276978
8.84	0.0110563	0.276978
8.841	0.0195133	0.276978
8.842	0.0397621	0.276978
8.843	-0.0460643	0.276978
8.844	-0.168995	0.276978
8.845	-0.280331	0.276978
8.846	-0.10975	0.276978
8.847	0.064963	0.276978
8.848	0.291565	0.276978
8.849	0.291873	0.276978
8.85	0.0801274	0.276978
8.851	-0.109761	0.276978
8.852	-0.226703	0.276978
8.853	-0.175061	0.276978
8.854	-0.0125699	0.276978
8.855	0.127489	0.276978
8.856	0.0955958	0.276978
8.857	-0.0101706	0.276978
8.858	-0.0318314	0.276978
8.859	-0.00967842	0.276978
8.86	-0.015951	0.276978
8.861	-0.00458969	0.276978
8.862	0.0299635	0.276978
8.863	0.0355672	0.276978
8.864	0.0182374	0.276978
8.865	0.068959	0.276978
8.866	-0.020767	0.276978
8.867	-0.084739	0.276978
8.868	-0.0955991	0.276978
8.869	-0.110428	0.276978
8.87	0.0112927	0.276978
8.871	0.114745	0.276978
8.872	0.161638	0.276978
8.873	0.0903439	0.276978
8.874	-0.0375339	0.276978
8.875	-0.0545911	0.276978
8.876	-0.0594756	0.276978
8.877	-0.0790962	0.276978
8.878	-0.0830802	0.276978
8.879	-0.021423	0.276978
8.88	0.0192334	0.276978
8.881	0.107638	0.276978
8.882	0.124538	0.276978
8.883	0.0448457	0.276978
8.884	-0.032876	0.276978
8.885	-0.0676671	0.276978
8.886	-0.0712313	0.276978
8.887	-0.0438104	0.276978
8.888	0.0197649	0.276978
8.889	0.0223616	0.276978
8.89	-0.0212701	0.276978
8.891	-0.00161575	0.276978
8.892	0.0531311	0.276978
8.893	0.0675184	0.276978
8.894	0.0348804	0.276978
8.895	-0.0279599	0.276978
8.896	-0.076405	0.276978
8.897	-0.0881323	0.276978
8.898	0.0325085	0.276978
8.899	0.059336	0.276978
8.9	0.00281467	0.276978
8.901	-0.0431188	0.276978
8.902	-0.0357104	0.276978
8.903	0.031037	0.276978
8.904	0.09291	0.276978
8.905	0.111352	0.276605
8.906	-0.00196195	0.276978
8.907	-0.137499	0.276978
8.908	-0.16458	0.276978
8.909	-0.065171	0.276978
8.91	0.076014	0.276978
8.911	0.0657517	0.276978
8.912	0.0987044	0.276978
8.913	0.11791	0.276978
8.914	0.036898	0.276978
8.915	-0.0698678	0.276978
8.916	-0.154504	0.276978
8.917	-0.160719	0.276978
8.918	-0.0269971	0.276978
8.919	0.140786	0.276978
8.92	0.147935	0.276978
8.921	0.0712547	0.276978
8.922	-0.0052512	0.276978
8.923	-0.107916	0.276978
8.924	-0.0937121	0.276978
8.925	-0.0327931	0.276978
8.926	0.0327518	0.276978
8.927	0.0838344	0.276978
8.928	0.0503606	0.276978
8.929	0.00289366	0.276978
8.93	-0.0707634	0.276978
8.931	-0.0622408	0.276978
8.932	0.0163285	0.276978
8.933	0.0619894	0.276978
8.934	0.0147259	0.276978
8.935	-0.00698458	0.276978
8.936	0.0134256	0.276978
8.937	0.00333326	0.276978
8.938	-0.0326776	0.276978
8.939	-0.0555917	0.276978
8.94	-0.0564454	0.276978
8.941	0.0611337	0.276978
8.942	0.121622	0.276978
8.943	0.0423139	0.276978
8.944	-0.0450298	0.276978
8.945	-0.142654	0.276978
8.946	-0.0329146	0.276978
8.947	0.0743232	0.276978
8.948	0.111905	0.276978
8.949	0.0279673	0.276978
8.95	-0.151038	0.276978
8.951	-0.131547	0.276978
8.952	0.0791886	0.276978
8.953	0.118944	0.276978
8.954	0.0943107	0.276978
8.955	0.03949	0.276978
8.956	-0.0822599	0.276978
8.957	-0.155532	0.276978
8.958	-0.100233	0.276978
8.959	0.0398183	0.276978
8.96	0.116894	0.276978
8.961	0.102472	0.276978
8.962	0.0417131	0.276978
8.963	-0.0369462	0.276978
8.964	-0.0731652	0.276978
8.965	-0.00945282	0.276978
8.966	-0.0225348	0.276978
8.967	-0.0810139	0.276978
8.968	-0.0648611	0.276978
8.969	0.0418653	0.276978
8.97	0.146639	0.276978
8.971	0.155275	0.276978
8.972	0.113891	0.276978
8.973	-0.112859	0.276978
8.974	-0.267326	0.276978
8.975	-0.164021	0.276978
8.976	0.00309574	0.277352
8.977	0.131208	0.276978
8.978	0.154953	0.276978
8.979	0.0830801	0.276978
8.98	0.0168683	0.276978
