Time	EMG	Muscle Force
0.089	0.0991143	0.276605
0.09	0.0871684	0.276605
0.091	0.00220925	0.276605
0.092	-0.0675236	0.276605
0.093	-0.0765353	0.276605
0.094	-0.00382446	0.276605
0.095	0.108635	0.276605
0.096	0.0967904	0.276605
0.097	-0.093912	0.276605
0.098	-0.130831	0.276605
0.099	-0.0163256	0.276605
0.1	0.0795047	0.276605
0.101	0.103072	0.276605
0.102	0.0457746	0.276605
0.103	-0.0688159	0.276605
0.104	-0.147737	0.276605
0.105	0.0100348	0.276605
0.106	0.116204	0.276605
0.107	0.0619708	0.276605
0.108	-0.0265468	0.276605
0.109	-0.0813729	0.276605
0.11	-0.0530146	0.276605
0.111	0.0370746	0.276605
0.112	0.13969	0.276605
0.113	0.0419214	0.276605
0.114	-0.11236	0.276605
0.115	-0.0943512	0.276605
0.116	0.0235452	0.276605
0.117	0.085818	0.276605
0.118	0.0827667	0.276605
0.119	0.0102381	0.276605
0.12	-0.0980149	0.276605
0.121	-0.0989519	0.276605
0.122	0.0864527	0.276605
0.123	0.132565	0.276605
0.124	0.046821	0.276605
0.125	-0.068658	0.276605
0.126	-0.135557	0.276605
0.127	-0.0603108	0.276605
0.128	0.0872165	0.276605
0.129	0.175744	0.276605
0.13	0.0141354	0.276605
0.131	-0.0812429	0.276605
0.132	-0.0296199	0.276605
0.133	0.0449018	0.276605
0.134	0.0465529	0.276605
0.135	-0.0132896	0.276605
0.136	-0.0984264	0.276605
0.137	-0.145233	0.276605
0.138	-0.00383799	0.276605
0.139	0.146092	0.276605
0.14	0.142497	0.276605
0.141	0.0903891	0.276605
0.142	0.0127359	0.276605
0.143	-0.125018	0.276605
0.144	-0.190656	0.276605
0.145	-0.0629261	0.276605
0.146	0.0761742	0.276605
0.147	0.00733417	0.276605
0.148	-0.00303311	0.276605
0.149	0.0550512	0.276605
0.15	0.0750965	0.276605
0.151	0.0486472	0.276605
0.152	-0.0274655	0.276605
0.153	-0.127753	0.276605
0.154	-0.152529	0.276605
0.155	0.0405053	0.276605
0.156	0.133696	0.276605
0.157	0.0644102	0.276605
0.158	-0.032231	0.276605
0.159	-0.0879336	0.276605
0.16	-0.0617234	0.276605
0.161	0.0239985	0.276605
0.162	0.122274	0.276605
0.163	0.0260735	0.276605
0.164	-0.104526	0.276605
0.165	-0.0814015	0.276605
0.166	0.0220345	0.276605
0.167	0.0744496	0.276605
0.168	0.0683178	0.276605
0.169	0.00840274	0.276605
0.17	-0.0970898	0.276605
0.171	-0.101443	0.276605
0.172	0.0647135	0.276605
0.173	0.090228	0.276605
0.174	0.0225036	0.276605
0.175	-0.0388456	0.276605
0.176	-0.063768	0.276605
0.177	-0.0265909	0.276605
0.178	0.0642347	0.276605
0.179	0.129193	0.276605
0.18	-0.0261759	0.276605
0.181	-0.122258	0.276605
0.182	-0.0579812	0.276605
0.183	0.0489741	0.276605
0.184	0.0931328	0.276605
0.185	0.0645794	0.276605
0.186	-0.0338009	0.276605
0.187	-0.138242	0.276605
0.188	-0.0470553	0.276605
0.189	0.104619	0.276605
0.19	0.0984362	0.276605
0.191	0.00698828	0.276605
0.192	-0.0607288	0.276605
0.193	-0.063464	0.276605
0.194	-0.0168245	0.276605
0.195	0.0951211	0.276605
0.196	0.0920575	0.276605
0.197	-0.0984107	0.276605
0.198	-0.117826	0.276978
0.199	-0.0246723	0.276605
0.2	0.0522756	0.276605
0.201	0.0934414	0.276605
0.202	0.0705418	0.276605
0.203	-0.0545154	0.276605
0.204	-0.108931	0.276605
0.205	0.0268804	0.276978
0.206	0.0505214	0.276605
0.207	-0.0296981	0.276605
0.208	-0.0701472	0.276978
0.209	-0.0608793	0.276605
0.21	-0.00677722	0.276605
0.211	0.0771562	0.276605
0.212	0.140681	0.276605
0.213	0.0144453	0.276605
0.214	-0.136582	0.276605
0.215	-0.119027	0.276605
0.216	-0.00232602	0.276605
0.217	0.0671566	0.276605
0.218	0.0791519	0.276605
0.219	0.0122033	0.276978
0.22	-0.0973144	0.276978
0.221	-0.0900791	0.276605
0.222	0.0731032	0.276605
0.223	0.0862492	0.276605
0.224	0.0108775	0.276605
0.225	-0.0573145	0.276605
0.226	-0.0777168	0.276605
0.227	-0.0161684	0.276605
0.228	0.0852629	0.276605
0.229	0.124265	0.276605
0.23	-0.0483712	0.276605
0.231	-0.134011	0.276605
0.232	-0.0618911	0.276605
0.233	0.0463264	0.276605
0.234	0.0989496	0.276605
0.235	0.0738397	0.276605
0.236	-0.0216746	0.276605
0.237	-0.12596	0.276605
0.238	-0.0404033	0.276605
0.239	0.0898364	0.276605
0.24	0.0680089	0.276605
0.241	-0.00421796	0.276978
0.242	-0.05706	0.276978
0.243	-0.0701133	0.276978
0.244	-0.00306415	0.276605
0.245	0.104203	0.276978
0.246	0.0924307	0.276605
0.247	-0.0759201	0.276605
0.248	-0.105048	0.276605
0.249	-0.0130676	0.276978
0.25	0.0627904	0.276605
0.251	0.0783623	0.276978
0.252	0.0259675	0.276605
0.253	-0.0676408	0.276978
0.254	-0.119108	0.276978
0.255	0.0307355	0.276978
0.256	0.0964977	0.276978
0.257	0.0437215	0.276978
0.258	-0.0248491	0.276978
0.259	-0.0663111	0.276978
0.26	-0.0422444	0.276978
0.261	0.0380474	0.276978
0.262	0.118958	0.276978
0.263	0.00519364	0.276978
0.264	-0.119239	0.276978
0.265	-0.0787159	0.276978
0.266	0.0378902	0.276978
0.267	0.0840981	0.276978
0.268	0.0637989	0.276978
0.269	-0.000366225	0.276978
0.27	-0.0984778	0.276978
0.271	-0.0840452	0.276978
0.272	0.0773477	0.276978
0.273	0.0902257	0.276978
0.274	-0.00337132	0.276978
0.275	-0.059532	0.276978
0.276	-0.063487	0.276978
0.277	-0.00519844	0.276978
0.278	0.0771927	0.276978
0.279	0.103335	0.276978
0.28	-0.0515028	0.276978
0.281	-0.111656	0.276978
0.282	-0.0396426	0.276978
0.283	0.0505324	0.276978
0.284	0.0797156	0.276978
0.285	0.0448939	0.276978
0.286	-0.0357144	0.276978
0.287	-0.113273	0.276978
0.288	-0.0175736	0.276978
0.289	0.0884244	0.276978
0.29	0.0542249	0.276978
0.291	-0.0187313	0.276978
0.292	-0.0576639	0.276978
0.293	-0.0447836	0.276978
0.294	0.0204492	0.276978
0.295	0.093518	0.276978
0.296	0.0484183	0.276978
0.297	-0.0917851	0.276978
0.298	-0.0894056	0.276978
0.299	0.00697307	0.276978
0.3	0.0706043	0.276978
0.301	0.0739362	0.276978
0.302	0.0126863	0.276978
0.303	-0.0669889	0.276978
0.304	-0.10348	0.276978
0.305	0.0330203	0.276978
0.306	0.0876749	0.276978
0.307	0.0316597	0.276978
0.308	-0.0266078	0.276978
0.309	-0.0582651	0.276978
0.31	-0.0332028	0.276978
0.311	0.0387021	0.276978
0.312	0.0998648	0.276978
0.313	-0.00584562	0.276978
0.314	-0.0935926	0.276978
0.315	-0.051156	0.276978
0.316	0.0372959	0.276978
0.317	0.0636336	0.276978
0.318	0.0359669	0.276978
0.319	-0.0184636	0.276978
0.32	-0.0799534	0.276978
0.321	-0.0418095	0.276978
0.322	0.0816831	0.276978
0.323	0.0658918	0.276978
0.324	-0.00882727	0.276978
0.325	-0.059339	0.276978
0.326	-0.0623444	0.276978
0.327	-0.00209276	0.276978
0.328	0.0770817	0.276978
0.329	0.0886108	0.276978
0.33	-0.0571571	0.276978
0.331	-0.0944776	0.276978
0.332	-0.021797	0.276978
0.333	0.0476629	0.276978
0.334	0.0674128	0.276978
0.335	0.0319998	0.276978
0.336	-0.03706	0.276978
0.337	-0.10426	0.276978
0.338	-0.0112814	0.276978
0.339	0.0802313	0.276978
0.34	0.042908	0.276978
0.341	-0.013434	0.276978
0.342	-0.0444996	0.276978
0.343	-0.0391476	0.276978
0.344	0.00847552	0.276978
0.345	0.0780169	0.276978
0.346	0.0376499	0.276978
0.347	-0.0834943	0.276605
0.348	-0.0695967	0.276605
0.349	0.0142231	0.276978
0.35	0.0556736	0.276978
0.351	0.0572481	0.276605
0.352	0.00912914	0.276605
0.353	-0.062224	0.276605
0.354	-0.0885634	0.276605
0.355	0.0394679	0.276605
0.356	0.0689031	0.276605
0.357	0.0139004	0.276605
0.358	-0.0309364	0.276605
0.359	-0.0493707	0.276605
0.36	-0.0154653	0.276605
0.361	0.0607287	0.276605
0.362	0.111381	0.276978
0.363	-0.0250839	0.276978
0.364	-0.134731	0.276978
0.365	-0.0813385	0.276978
0.366	0.0385099	0.276978
0.367	0.0947268	0.276605
0.368	0.0859949	0.276605
0.369	0.0115271	0.276978
0.37	-0.0930842	0.276605
0.371	-0.0759697	0.276605
0.372	0.0463938	0.276605
0.373	0.0485121	0.276605
0.374	0.000331375	0.276605
0.375	-0.027045	0.276605
0.376	-0.0284981	0.276605
0.377	0.00574638	0.276605
0.378	0.0653127	0.276605
0.379	0.0802059	0.276605
0.38	-0.0626972	0.276605
0.381	-0.106715	0.276605
0.382	-0.0312437	0.276605
0.383	0.0488462	0.276605
0.384	0.0754268	0.276605
0.385	0.043699	0.276605
0.386	-0.0286851	0.276605
0.387	-0.0921642	0.276605
0.388	-0.00579687	0.276605
0.389	0.0691274	0.276605
0.39	0.0356965	0.276605
0.391	-0.0230225	0.276605
0.392	-0.0571968	0.276605
0.393	-0.0403175	0.276605
0.394	0.0210664	0.276605
0.395	0.100081	0.276605
0.396	0.0519477	0.276605
0.397	-0.0890854	0.276605
0.398	-0.0880837	0.276605
0.399	0.0048641	0.276605
0.4	0.0607248	0.276605
0.401	0.0653839	0.276605
0.402	0.011356	0.276605
0.403	-0.0701502	0.276605
0.404	-0.0952817	0.276605
0.405	0.0480546	0.276605
0.406	0.0875704	0.276605
0.407	0.0257576	0.276605
0.408	-0.0414808	0.276605
0.409	-0.0708569	0.276605
0.41	-0.027614	0.276605
0.411	0.05648	0.276605
0.412	0.122081	0.276605
0.413	-0.014904	0.276605
0.414	-0.121333	0.276605
0.415	-0.0661756	0.276605
0.416	0.0406739	0.276605
0.417	0.0797697	0.276605
0.418	0.0594062	0.276605
0.419	-0.015025	0.276605
0.42	-0.10056	0.276605
0.421	-0.0557681	0.276605
0.422	0.0863397	0.276605
0.423	0.0828707	0.276605
0.424	-0.00315276	0.276605
0.425	-0.0642544	0.276605
0.426	-0.0711173	0.276605
0.427	-0.00784471	0.276605
0.428	0.0931833	0.276605
0.429	0.112587	0.276978
0.43	-0.0648638	0.276605
0.431	-0.117014	0.276605
0.432	-0.0317671	0.276978
0.433	0.0579443	0.276605
0.434	0.0749055	0.276978
0.435	0.0324156	0.276605
0.436	-0.0504928	0.276605
0.437	-0.122395	0.276605
0.438	0.00490164	0.276605
0.439	0.125044	0.276605
0.44	0.0820565	0.276605
0.441	-0.0124381	0.276605
0.442	-0.10071	0.276605
0.443	-0.119098	0.276605
0.444	-0.0482719	0.276605
0.445	0.0711992	0.276978
0.446	0.070469	0.276978
0.447	-0.0155912	0.276605
0.448	0.0200059	0.276978
0.449	0.118563	0.276605
0.45	0.104384	0.276978
0.451	-0.0823354	0.276978
0.452	-0.175295	0.276978
0.453	-0.245392	0.276978
0.454	-0.13572	0.276978
0.455	0.145627	0.276978
0.456	0.279384	0.276978
0.457	0.244135	0.276978
0.458	0.0528868	0.276978
0.459	-0.177927	0.276605
0.46	-0.216726	0.276978
0.461	-0.0751973	0.276978
0.462	0.0508171	0.276978
0.463	-0.0329853	0.276978
0.464	-0.0170778	0.276978
0.465	0.117141	0.276978
0.466	0.0578273	0.276978
0.467	0.0777834	0.276978
0.468	0.0340379	0.276978
0.469	-0.0563272	0.276978
0.47	-0.145688	0.276978
0.471	-0.0684602	0.276978
0.472	0.119185	0.276978
0.473	0.0913824	0.276978
0.474	-0.0240259	0.276978
0.475	-0.0864559	0.276978
0.476	-0.0603027	0.276978
0.477	0.0319237	0.276978
0.478	0.116951	0.276978
0.479	0.119659	0.276978
0.48	-0.0780722	0.276978
0.481	-0.159168	0.276978
0.482	-0.0532885	0.276978
0.483	0.102445	0.276605
0.484	0.118501	0.276605
0.485	0.0446359	0.276978
0.486	-0.0904106	0.276978
0.487	-0.185413	0.276978
0.488	-0.0211236	0.276978
0.489	0.143747	0.276605
0.49	0.126619	0.276978
0.491	0.00810218	0.276978
0.492	-0.0912704	0.276978
0.493	-0.0979075	0.276605
0.494	-0.0100303	0.276605
0.495	0.116432	0.276978
0.496	0.0794824	0.276605
0.497	-0.108628	0.276978
0.498	-0.119393	0.276978
0.499	0.016455	0.276605
0.5	0.0776054	0.276605
0.501	0.092857	0.276605
0.502	0.0200276	0.276605
0.503	-0.0926527	0.276605
0.504	-0.144086	0.276605
0.505	0.0569948	0.276605
0.506	0.128678	0.276605
0.507	0.0547011	0.276605
0.508	-0.0439614	0.276605
0.509	-0.106494	0.276605
0.51	-0.0748987	0.276605
0.511	0.0337031	0.276605
0.512	0.163059	0.276605
0.513	0.0229398	0.276605
0.514	-0.126802	0.276605
0.515	-0.0867331	0.276605
0.516	0.0465901	0.276605
0.517	0.107481	0.276605
0.518	0.0930119	0.276605
0.519	-0.0343746	0.276605
0.52	-0.188675	0.276605
0.521	-0.117425	0.276605
0.522	0.145474	0.276605
0.523	0.169513	0.276605
0.524	0.0196675	0.276605
0.525	-0.0984203	0.276605
0.526	-0.111559	0.276605
0.527	-0.0225818	0.276605
0.528	0.106594	0.276605
0.529	0.154783	0.276605
0.53	-0.0627486	0.276605
0.531	-0.158025	0.276978
0.532	-0.059361	0.276605
0.533	0.079124	0.276605
0.534	0.117423	0.276605
0.535	0.0653044	0.276978
0.536	-0.0609554	0.276605
0.537	-0.17676	0.276605
0.538	-0.0228544	0.276605
0.539	0.1409	0.276605
0.54	0.103465	0.276605
0.541	-0.0138464	0.276605
0.542	-0.10246	0.276605
0.543	-0.092074	0.276605
0.544	0.0142085	0.276605
0.545	0.148489	0.276605
0.546	0.0765232	0.276605
0.547	-0.131752	0.276605
0.548	-0.1329	0.276605
0.549	0.01848	0.276605
0.55	0.123267	0.276605
0.551	0.117972	0.276605
0.552	0.0116094	0.276605
0.553	-0.141929	0.276605
0.554	-0.189551	0.276605
0.555	0.0476879	0.276605
0.556	0.163371	0.276605
0.557	0.0886783	0.276605
0.558	-0.0304571	0.276605
0.559	-0.0987556	0.276605
0.56	-0.0795263	0.276605
0.561	0.023009	0.276605
0.562	0.157988	0.276605
0.563	0.024916	0.276605
0.564	-0.128282	0.276605
0.565	-0.0987472	0.276605
0.566	0.035957	0.276605
0.567	0.108553	0.276605
0.568	0.0901357	0.276605
0.569	-0.0190177	0.276605
0.57	-0.159713	0.276605
0.571	-0.115724	0.276605
0.572	0.11469	0.276605
0.573	0.140873	0.276605
0.574	0.0270245	0.276605
0.575	-0.0599507	0.276605
0.576	-0.0888413	0.276605
0.577	-0.0412035	0.276605
0.578	0.0965325	0.276605
0.579	0.132558	0.276605
0.58	-0.100352	0.276605
0.581	-0.188336	0.276605
0.582	-0.0534775	0.276605
0.583	0.130529	0.276605
0.584	0.191968	0.276605
0.585	0.0866811	0.276605
0.586	-0.0878245	0.276605
0.587	-0.222511	0.276605
0.588	-0.0568701	0.276605
0.589	0.118107	0.276605
0.59	0.0776452	0.276605
0.591	-0.0206843	0.276605
0.592	-0.0762362	0.276605
0.593	-0.0646863	0.276605
0.594	0.0495484	0.276605
0.595	0.183552	0.276605
0.596	0.108362	0.276605
0.597	-0.154594	0.276605
0.598	-0.183196	0.276605
0.599	-0.0404861	0.276605
0.6	0.0557655	0.276605
0.601	0.106436	0.276605
0.602	0.0765577	0.276605
0.603	-0.0480447	0.276605
0.604	-0.129591	0.276605
0.605	0.0369025	0.276605
0.606	0.105882	0.276605
0.607	0.0349581	0.276605
0.608	-0.0680151	0.276605
0.609	-0.114457	0.276605
0.61	-0.0258499	0.276605
0.611	0.0890968	0.276605
0.612	0.163947	0.276605
0.613	-0.0106887	0.276605
0.614	-0.159631	0.276605
0.615	-0.106666	0.276605
0.616	0.0471442	0.276605
0.617	0.116926	0.276605
0.618	0.0768787	0.276605
0.619	-0.00121333	0.276605
0.62	-0.130433	0.276605
0.621	-0.0911178	0.276605
0.622	0.0829629	0.276605
0.623	0.101063	0.276605
0.624	0.0322712	0.276605
0.625	-0.0554305	0.276605
0.626	-0.110359	0.276605
0.627	-0.0364748	0.276605
0.628	0.124962	0.276605
0.629	0.157046	0.276605
0.63	-0.0949466	0.276605
0.631	-0.169578	0.276605
0.632	-0.0330294	0.276605
0.633	0.0886811	0.276605
0.634	0.124003	0.276605
0.635	0.0563661	0.276605
0.636	-0.0618612	0.276605
0.637	-0.176871	0.276605
0.638	-0.032744	0.276605
0.639	0.130697	0.276605
0.64	0.107937	0.276605
0.641	-0.00997256	0.276605
0.642	-0.0954188	0.276605
0.643	-0.0991253	0.276605
0.644	0.00147608	0.276605
0.645	0.139197	0.276605
0.646	0.092247	0.276605
0.647	-0.0840792	0.276605
0.648	-0.11092	0.276605
0.649	0.000695972	0.276605
0.65	0.0720674	0.276605
0.651	0.0697242	0.276605
0.652	-0.00791606	0.276605
0.653	-0.112687	0.276605
0.654	-0.131501	0.276605
0.655	0.0964861	0.276605
0.656	0.157573	0.276605
0.657	0.0415029	0.276605
0.658	-0.0666396	0.276978
0.659	-0.103726	0.276605
0.66	-0.0442806	0.276605
0.661	0.0691183	0.276605
0.662	0.149066	0.276605
0.663	-0.0647836	0.276605
0.664	-0.161208	0.276605
0.665	-0.0377469	0.276605
0.666	0.0849357	0.276605
0.667	0.100706	0.276605
0.668	0.0648959	0.276605
0.669	-0.0227513	0.276605
0.67	-0.143267	0.276605
0.671	-0.0692756	0.276605
0.672	0.118346	0.276605
0.673	0.0880611	0.276605
0.674	-0.0328628	0.276605
0.675	-0.10223	0.276605
0.676	-0.074669	0.276605
0.677	0.0250636	0.276605
0.678	0.148226	0.276605
0.679	0.15366	0.276605
0.68	-0.08608	0.276978
0.681	-0.187833	0.276978
0.682	-0.0792748	0.276605
0.683	0.0686045	0.276978
0.684	0.135248	0.276605
0.685	0.0728285	0.276605
0.686	-0.0690786	0.276605
0.687	-0.184522	0.276605
0.688	-0.0085395	0.276605
0.689	0.156138	0.276605
0.69	0.121583	0.276605
0.691	-0.0064297	0.276605
0.692	-0.115704	0.276605
0.693	-0.130232	0.276605
0.694	-0.0151768	0.276605
0.695	0.146205	0.276605
0.696	0.0802107	0.276605
0.697	-0.111285	0.276605
0.698	-0.10122	0.276605
0.699	0.0596128	0.276605
0.7	0.131607	0.276605
0.701	0.0942299	0.276605
0.702	-0.0441214	0.276605
0.703	-0.183778	0.276605
0.704	-0.17324	0.276605
0.705	0.088927	0.276605
0.706	0.169324	0.276605
0.707	0.0786918	0.276605
0.708	-0.0339935	0.276605
0.709	-0.0975593	0.276605
0.71	-0.0509097	0.276605
0.711	0.0595522	0.276605
0.712	0.142658	0.276605
0.713	-0.0257547	0.276605
0.714	-0.175752	0.276605
0.715	-0.0982552	0.276605
0.716	0.0772279	0.276605
0.717	0.135653	0.276605
0.718	0.0843179	0.276605
0.719	-0.0367492	0.276605
0.72	-0.148119	0.276605
0.721	-0.0728082	0.276605
0.722	0.120062	0.276605
0.723	0.10495	0.276605
0.724	-0.00384085	0.276605
0.725	-0.0941837	0.276605
0.726	-0.0987253	0.276605
0.727	-0.0100695	0.276605
0.728	0.136188	0.276605
0.729	0.148492	0.276605
0.73	-0.0939522	0.276605
0.731	-0.165164	0.276605
0.732	-0.0429957	0.276605
0.733	0.0885997	0.276605
0.734	0.118447	0.276605
0.735	0.0570755	0.276605
0.736	-0.0642892	0.276605
0.737	-0.183464	0.276605
0.738	-0.0214121	0.276605
0.739	0.137755	0.276605
0.74	0.0983698	0.276605
0.741	-0.0146789	0.276605
0.742	-0.101422	0.276605
0.743	-0.0866601	0.276605
0.744	0.0296938	0.276605
0.745	0.158816	0.276605
0.746	0.0643357	0.276605
0.747	-0.134693	0.276605
0.748	-0.132301	0.276605
0.749	0.0067846	0.276605
0.75	0.0993489	0.276605
0.751	0.110371	0.276605
0.752	0.0223877	0.276605
0.753	-0.117717	0.276605
0.754	-0.147187	0.276605
0.755	0.0665288	0.276605
0.756	0.132822	0.276605
0.757	0.0465517	0.276605
0.758	-0.0508729	0.276605
0.759	-0.102977	0.276605
0.76	-0.0595915	0.276605
0.761	0.0654936	0.276605
0.762	0.164521	0.276605
0.763	-0.0113076	0.276605
0.764	-0.142247	0.276605
0.765	-0.0797482	0.276605
0.766	0.0468802	0.276605
0.767	0.105421	0.276605
0.768	0.0789708	0.276605
0.769	-0.0298703	0.276605
0.77	-0.160062	0.276605
0.771	-0.0769972	0.276605
0.772	0.122075	0.276605
0.773	0.11403	0.276605
0.774	-0.000613445	0.276605
0.775	-0.0804889	0.276605
0.776	-0.0895293	0.276605
0.777	-0.0027925	0.276605
0.778	0.121532	0.276605
0.779	0.122386	0.276605
0.78	-0.0997607	0.276605
0.781	-0.156382	0.276605
0.782	-0.0364829	0.276605
0.783	0.0863927	0.276605
0.784	0.121779	0.276605
0.785	0.0616343	0.276605
0.786	-0.0731908	0.276605
0.787	-0.171824	0.276605
0.788	0.00241542	0.276605
0.789	0.130196	0.276605
0.79	0.0678112	0.276605
0.791	-0.0368559	0.276605
0.792	-0.0918032	0.276605
0.793	-0.06011	0.276605
0.794	0.0389851	0.276605
0.795	0.154714	0.276605
0.796	0.0572326	0.276605
0.797	-0.137542	0.276605
0.798	-0.130308	0.276605
0.799	0.0125681	0.276605
0.8	0.0924935	0.276605
0.801	0.102749	0.276605
0.802	0.0208791	0.276605
0.803	-0.113361	0.276605
0.804	-0.135279	0.276605
0.805	0.0693469	0.276605
0.806	0.125967	0.276605
0.807	0.0363741	0.276605
0.808	-0.0570127	0.276605
0.809	-0.0923331	0.276605
0.81	-0.0381728	0.276605
0.811	0.0645986	0.276605
0.812	0.143396	0.276605
0.813	-0.0193945	0.276605
0.814	-0.143323	0.276605
0.815	-0.079417	0.276605
0.816	0.0588042	0.276605
0.817	0.115402	0.276605
0.818	0.0744791	0.276605
0.819	-0.0337089	0.276605
0.82	-0.155679	0.276605
0.821	-0.077932	0.276605
0.822	0.108604	0.276605
0.823	0.113002	0.276605
0.824	0.00683806	0.276605
0.825	-0.0756277	0.276605
0.826	-0.0841259	0.276605
0.827	-0.00481124	0.276605
0.828	0.109346	0.276605
0.829	0.10684	0.276605
0.83	-0.0893449	0.276605
0.831	-0.133457	0.276605
0.832	-0.024444	0.276605
0.833	0.0785698	0.276605
0.834	0.102632	0.276605
0.835	0.0406104	0.276605
0.836	-0.0709535	0.276605
0.837	-0.149414	0.276605
0.838	0.0102082	0.276605
0.839	0.121335	0.276605
0.84	0.0666685	0.276605
0.841	-0.0297046	0.276605
0.842	-0.0890344	0.276605
0.843	-0.0628614	0.276605
0.844	0.0342457	0.276605
0.845	0.14027	0.276605
0.846	0.0413971	0.276605
0.847	-0.12358	0.276605
0.848	-0.10433	0.276605
0.849	0.0216766	0.276605
0.85	0.0880081	0.276605
0.851	0.0822159	0.276605
0.852	0.00545408	0.276605
0.853	-0.107058	0.276605
0.854	-0.111872	0.276605
0.855	0.0719185	0.276605
0.856	0.112843	0.276605
0.857	0.0304639	0.276605
0.858	-0.0538359	0.276605
0.859	-0.091615	0.276605
0.86	-0.0423365	0.276605
0.861	0.0728347	0.276605
0.862	0.146238	0.276605
0.863	-0.0301166	0.276605
0.864	-0.133156	0.276605
0.865	-0.0628286	0.276605
0.866	0.0504564	0.276605
0.867	0.0942359	0.276605
0.868	0.0627257	0.276605
0.869	-0.0309104	0.276605
0.87	-0.136256	0.276605
0.871	-0.0540188	0.276605
0.872	0.101151	0.276605
0.873	0.0922329	0.276605
0.874	0.00144445	0.276605
0.875	-0.070678	0.276605
0.876	-0.0752741	0.276605
0.877	-0.00089852	0.276605
0.878	0.104461	0.276605
0.879	0.0930025	0.276605
0.88	-0.0905479	0.276605
0.881	-0.12154	0.276605
0.882	-0.0100935	0.276605
0.883	0.0783911	0.276605
0.884	0.0892506	0.276605
0.885	0.0300758	0.276605
0.886	-0.0701946	0.276605
0.887	-0.133268	0.276978
0.888	0.0192917	0.276605
0.889	0.106707	0.276605
0.89	0.0547131	0.276605
0.891	-0.0282068	0.276605
0.892	-0.077203	0.276605
0.893	-0.0522399	0.276605
0.894	0.0343702	0.276605
0.895	0.128022	0.276605
0.896	0.0264451	0.276605
0.897	-0.115391	0.276605
0.898	-0.0891536	0.276605
0.899	0.0263705	0.276605
0.9	0.0825486	0.276605
0.901	0.0709189	0.276605
0.902	-0.0034895	0.276605
0.903	-0.100876	0.276605
0.904	-0.0937631	0.276605
0.905	0.0761918	0.276605
0.906	0.100491	0.276605
0.907	0.0180801	0.276605
0.908	-0.0525085	0.276605
0.909	-0.0753038	0.276605
0.91	-0.027009	0.276605
0.911	0.0638045	0.276605
0.912	0.117641	0.276605
0.913	-0.0414641	0.276605
0.914	-0.113191	0.276605
0.915	-0.0391567	0.276605
0.916	0.057613	0.276978
0.917	0.0840876	0.276605
0.918	0.0468849	0.276605
0.919	-0.0389166	0.276605
0.92	-0.122502	0.276605
0.921	-0.0309344	0.276978
0.922	0.094514	0.276605
0.923	0.0604628	0.276978
0.924	-0.0130866	0.276605
0.925	-0.0479065	0.276605
0.926	-0.0395703	0.276605
0.927	0.0199936	0.276605
0.928	0.0830367	0.276605
0.929	0.0468015	0.276978
0.93	-0.0937954	0.276978
0.931	-0.0908195	0.276978
0.932	0.0079906	0.276978
0.933	0.0787008	0.276978
0.934	0.0783543	0.276605
0.935	0.0120027	0.276978
